X,Y,pop_defacto_2020
-7593.77,-22116.90,0.00
-7393.77,-22116.90,0.00
-7193.77,-22116.90,0.00
-6993.77,-22116.90,0.00
-6793.77,-22116.90,52.11
-6593.77,-22116.90,80.49
-6393.77,-22116.90,83.44
-6193.77,-22116.90,74.00
-5993.77,-22116.90,31.81
-5793.77,-22116.90,0.00
-5593.77,-22116.90,0.00
-5393.77,-22116.90,12.61
-5193.77,-22116.90,6.41
-4993.77,-22116.90,17.81
-4793.77,-22116.90,0.00
-4593.77,-22116.90,0.00
-4393.77,-22116.90,0.00
-4193.77,-22116.90,0.00
-3993.77,-22116.90,14.37
-3793.77,-22116.90,9.52
-3593.77,-22116.90,11.77
-3393.77,-22116.90,6.63
-3193.77,-22116.90,9.33
-2993.77,-22116.90,0.00
-2793.77,-22116.90,4.12
-2593.77,-22116.90,3.99
-2393.77,-22116.90,0.00
-2193.77,-22116.90,13.56
-1993.77,-22116.90,6.76
-1793.77,-22116.90,0.00
-1593.77,-22116.90,0.00
-1393.77,-22116.90,0.00
-1193.77,-22116.90,0.00
-993.77,-22116.90,0.00
-793.77,-22116.90,0.00
-593.77,-22116.90,0.00
-393.77,-22116.90,0.00
-193.77,-22116.90,0.00
6.23,-22116.90,14.77
206.23,-22116.90,20.63
406.23,-22116.90,39.21
606.23,-22116.90,0.00
806.23,-22116.90,0.00
1006.23,-22116.90,0.00
1206.23,-22116.90,0.00
1406.23,-22116.90,198.87
1606.23,-22116.90,133.02
1806.23,-22116.90,115.95
2006.23,-22116.90,33.71
2206.23,-22116.90,98.24
2406.23,-22116.90,40.29
2606.23,-22116.90,0.00
2806.23,-22116.90,0.00
3006.23,-22116.90,0.00
3206.23,-22116.90,0.00
3406.23,-22116.90,0.00
3606.23,-22116.90,0.00
3806.23,-22116.90,0.00
4006.23,-22116.90,0.00
4206.23,-22116.90,0.00
4406.23,-22116.90,14.53
4606.23,-22116.90,71.33
4806.23,-22116.90,124.46
5006.23,-22116.90,278.20
5206.23,-22116.90,211.68
5406.23,-22116.90,208.41
5606.23,-22116.90,275.67
5806.23,-22116.90,437.91
6006.23,-22116.90,329.14
6206.23,-22116.90,360.09
6406.23,-22116.90,330.86
6606.23,-22116.90,345.01
6806.23,-22116.90,393.59
7006.23,-22116.90,222.79
7206.23,-22116.90,146.67
7406.23,-22116.90,126.49
7606.23,-22116.90,183.65
7806.23,-22116.90,88.48
8006.23,-22116.90,71.54
8206.23,-22116.90,55.29
8406.23,-22116.90,57.44
8606.23,-22116.90,81.85
8806.23,-22116.90,43.34
9006.23,-22116.90,76.48
9206.23,-22116.90,179.67
9406.23,-22116.90,447.79
9606.23,-22116.90,399.71
9806.23,-22116.90,432.91
10006.23,-22116.90,441.69
10206.23,-22116.90,453.13
10406.23,-22116.90,657.25
10606.23,-22116.90,426.92
10806.23,-22116.90,411.80
11006.23,-22116.90,452.16
11206.23,-22116.90,624.43
11406.23,-22116.90,355.72
11606.23,-22116.90,247.97
11806.23,-22116.90,198.57
12006.23,-22116.90,136.56
12206.23,-22116.90,179.52
12406.23,-22116.90,141.48
12606.23,-22116.90,183.56
12806.23,-22116.90,225.21
13006.23,-22116.90,294.79
13206.23,-22116.90,198.13
13406.23,-22116.90,197.46
13606.23,-22116.90,137.22
13806.23,-22116.90,71.43
14006.23,-22116.90,84.71
14206.23,-22116.90,55.64
14406.23,-22116.90,57.99
14606.23,-22116.90,52.01
14806.23,-22116.90,60.25
15006.23,-22116.90,20.63
15206.23,-22116.90,23.40
15406.23,-22116.90,19.49
15606.23,-22116.90,19.71
15806.23,-22116.90,33.10
16006.23,-22116.90,26.73
16206.23,-22116.90,45.07
16406.23,-22116.90,60.16
16606.23,-22116.90,70.13
16806.23,-22116.90,38.30
17006.23,-22116.90,37.23
17206.23,-22116.90,19.74
17406.23,-22116.90,17.95
17606.23,-22116.90,20.92
17806.23,-22116.90,13.57
18006.23,-22116.90,12.94
18206.23,-22116.90,12.35
18406.23,-22116.90,22.82
18606.23,-22116.90,18.09
18806.23,-22116.90,16.84
19006.23,-22116.90,10.16
19206.23,-22116.90,11.66
19406.23,-22116.90,23.61
19606.23,-22116.90,19.01
19806.23,-22116.90,16.73
20006.23,-22116.90,12.76
20206.23,-22116.90,27.96
20406.23,-22116.90,14.61
20606.23,-22116.90,16.22
20806.23,-22116.90,19.94
21006.23,-22116.90,18.68
21206.23,-22116.90,20.90
21406.23,-22116.90,11.09
21606.23,-22116.90,12.06
21806.23,-22116.90,13.93
22006.23,-22116.90,15.16
22206.23,-22116.90,28.30
22406.23,-22116.90,27.66
22606.23,-22116.90,26.09
22806.23,-22116.90,25.71
23006.23,-22116.90,44.74
23206.23,-22116.90,33.63
23406.23,-22116.90,45.87
23606.23,-22116.90,58.05
23806.23,-22116.90,84.66
24006.23,-22116.90,149.99
24206.23,-22116.90,83.70
24406.23,-22116.90,103.42
24606.23,-22116.90,89.96
24806.23,-22116.90,175.02
25006.23,-22116.90,91.40
25206.23,-22116.90,64.88
25406.23,-22116.90,40.02
25606.23,-22116.90,38.77
25806.23,-22116.90,52.64
26006.23,-22116.90,31.65
26206.23,-22116.90,41.00
26406.23,-22116.90,39.45
26606.23,-22116.90,76.33
26806.23,-22116.90,60.72
27006.23,-22116.90,54.97
27206.23,-22116.90,48.71
27406.23,-22116.90,45.55
27606.23,-22116.90,51.22
27806.23,-22116.90,29.14
28006.23,-22116.90,24.50
28206.23,-22116.90,26.72
28406.23,-22116.90,43.21
28606.23,-22116.90,24.22
28806.23,-22116.90,23.20
29006.23,-22116.90,31.69
29206.23,-22116.90,41.43
29406.23,-22116.90,67.83
29606.23,-22116.90,31.22
29806.23,-22116.90,30.35
30006.23,-22116.90,37.50
30206.23,-22116.90,49.99
30406.23,-22116.90,28.28
30606.23,-22116.90,27.12
30806.23,-22116.90,15.73
31006.23,-22116.90,14.69
31206.23,-22116.90,21.58
31406.23,-22116.90,12.97
31606.23,-22116.90,13.66
31806.23,-22116.90,14.71
32006.23,-22116.90,32.80
32206.23,-22116.90,24.49
32406.23,-22116.90,24.96
32606.23,-22116.90,34.42
32806.23,-22116.90,44.94
33006.23,-22116.90,61.25
33206.23,-22116.90,35.17
33406.23,-22116.90,23.87
33606.23,-22116.90,16.83
33806.23,-22116.90,23.38
34006.23,-22116.90,19.94
34206.23,-22116.90,29.47
34406.23,-22116.90,35.46
34606.23,-22116.90,23.18
34806.23,-22116.90,11.86
35006.23,-22116.90,5.29
35206.23,-22116.90,4.41
35406.23,-22116.90,5.37
35606.23,-22116.90,6.17
35806.23,-22116.90,3.32
36006.23,-22116.90,3.80
36206.23,-22116.90,4.14
36406.23,-22116.90,3.44
36606.23,-22116.90,7.38
36806.23,-22116.90,7.05
37006.23,-22116.90,8.49
37206.23,-22116.90,8.95
37406.23,-22116.90,11.39
37606.23,-22116.90,5.29
37806.23,-22116.90,4.53
38006.23,-22116.90,4.08
38206.23,-22116.90,4.06
38406.23,-22116.90,5.63
38606.23,-22116.90,3.38
38806.23,-22116.90,3.17
39006.23,-22116.90,3.24
39206.23,-22116.90,5.67
39406.23,-22116.90,4.74
39606.23,-22116.90,3.22
39806.23,-22116.90,2.94
40006.23,-22116.90,3.27
40206.23,-22116.90,7.38
40406.23,-22116.90,6.51
40606.23,-22116.90,9.82
40806.23,-22116.90,11.64
-24993.77,-22316.90,18.83
-24793.77,-22316.90,46.54
-24593.77,-22316.90,23.04
-24393.77,-22316.90,30.76
-24193.77,-22316.90,42.56
-23993.77,-22316.90,23.51
-23793.77,-22316.90,27.19
-23593.77,-22316.90,0.00
-23393.77,-22316.90,130.78
-23193.77,-22316.90,95.90
-22993.77,-22316.90,94.19
-22793.77,-22316.90,14.36
-22593.77,-22316.90,23.88
-22393.77,-22316.90,0.00
-22193.77,-22316.90,0.00
-21993.77,-22316.90,0.00
-21793.77,-22316.90,0.00
-21593.77,-22316.90,9.08
-21393.77,-22316.90,0.00
-21193.77,-22316.90,0.00
-20993.77,-22316.90,0.00
-20793.77,-22316.90,0.00
-20593.77,-22316.90,0.00
-20393.77,-22316.90,0.00
-20193.77,-22316.90,14.84
-19993.77,-22316.90,6.46
-19793.77,-22316.90,6.46
-19593.77,-22316.90,0.00
-19393.77,-22316.90,0.00
-19193.77,-22316.90,0.00
-18993.77,-22316.90,5.31
-18793.77,-22316.90,31.67
-18593.77,-22316.90,11.71
-18393.77,-22316.90,0.00
-18193.77,-22316.90,39.63
-17993.77,-22316.90,25.73
-17793.77,-22316.90,13.37
-17593.77,-22316.90,14.71
-17393.77,-22316.90,14.26
-17193.77,-22316.90,12.13
-16993.77,-22316.90,0.00
-16793.77,-22316.90,0.00
-16593.77,-22316.90,0.00
-16393.77,-22316.90,0.00
-16193.77,-22316.90,0.00
-15993.77,-22316.90,0.00
-15793.77,-22316.90,0.00
-15593.77,-22316.90,0.00
-15393.77,-22316.90,0.00
-15193.77,-22316.90,0.00
-14993.77,-22316.90,0.00
-14793.77,-22316.90,0.00
-14593.77,-22316.90,0.00
-14393.77,-22316.90,0.00
-14193.77,-22316.90,0.00
-13993.77,-22316.90,0.00
-13793.77,-22316.90,0.00
-13593.77,-22316.90,0.00
-13393.77,-22316.90,0.00
-13193.77,-22316.90,0.00
-12993.77,-22316.90,0.00
-12793.77,-22316.90,0.00
-12593.77,-22316.90,18.04
-12393.77,-22316.90,38.38
-12193.77,-22316.90,0.00
-11993.77,-22316.90,0.00
-11793.77,-22316.90,0.00
-11593.77,-22316.90,0.00
-11393.77,-22316.90,0.00
-11193.77,-22316.90,0.00
-10993.77,-22316.90,0.00
-10793.77,-22316.90,0.00
-10593.77,-22316.90,0.00
-10393.77,-22316.90,16.05
-10193.77,-22316.90,0.00
-9993.77,-22316.90,0.00
-9793.77,-22316.90,34.86
-9593.77,-22316.90,20.83
-9393.77,-22316.90,18.59
-9193.77,-22316.90,20.06
-8993.77,-22316.90,22.96
-8793.77,-22316.90,22.91
-8593.77,-22316.90,0.00
-8393.77,-22316.90,0.00
-8193.77,-22316.90,0.00
-7993.77,-22316.90,0.00
-7793.77,-22316.90,0.00
-7593.77,-22316.90,0.00
-7393.77,-22316.90,0.00
-7193.77,-22316.90,0.00
-6993.77,-22316.90,0.00
-6793.77,-22316.90,79.19
-6593.77,-22316.90,105.53
-6393.77,-22316.90,126.37
-6193.77,-22316.90,77.25
-5993.77,-22316.90,57.42
-5793.77,-22316.90,20.85
-5593.77,-22316.90,0.00
-5393.77,-22316.90,39.26
-5193.77,-22316.90,26.46
-4993.77,-22316.90,65.36
-4793.77,-22316.90,20.78
-4593.77,-22316.90,0.00
-4393.77,-22316.90,0.00
-4193.77,-22316.90,0.00
-3993.77,-22316.90,25.01
-3793.77,-22316.90,24.15
-3593.77,-22316.90,20.91
-3393.77,-22316.90,8.29
-3193.77,-22316.90,16.17
-2993.77,-22316.90,0.00
-2793.77,-22316.90,7.05
-2593.77,-22316.90,7.03
-2393.77,-22316.90,0.00
-2193.77,-22316.90,0.00
-1993.77,-22316.90,0.00
-1793.77,-22316.90,0.00
-1593.77,-22316.90,0.00
-1393.77,-22316.90,0.00
-1193.77,-22316.90,0.00
-993.77,-22316.90,0.00
-793.77,-22316.90,0.00
-593.77,-22316.90,0.00
-393.77,-22316.90,14.57
-193.77,-22316.90,0.00
6.23,-22316.90,0.00
206.23,-22316.90,9.84
406.23,-22316.90,21.14
606.23,-22316.90,0.00
806.23,-22316.90,15.45
1006.23,-22316.90,19.70
1206.23,-22316.90,0.00
1406.23,-22316.90,182.78
1606.23,-22316.90,81.71
1806.23,-22316.90,85.99
2006.23,-22316.90,94.62
2206.23,-22316.90,148.54
2406.23,-22316.90,92.59
2606.23,-22316.90,44.21
2806.23,-22316.90,0.00
3006.23,-22316.90,0.00
3206.23,-22316.90,0.00
3406.23,-22316.90,0.00
3606.23,-22316.90,0.00
3806.23,-22316.90,0.00
4006.23,-22316.90,0.00
4206.23,-22316.90,0.00
4406.23,-22316.90,0.00
4606.23,-22316.90,0.00
4806.23,-22316.90,42.42
5006.23,-22316.90,243.94
5206.23,-22316.90,171.11
5406.23,-22316.90,236.60
5606.23,-22316.90,406.42
5806.23,-22316.90,666.82
6006.23,-22316.90,575.06
6206.23,-22316.90,597.72
6406.23,-22316.90,581.74
6606.23,-22316.90,530.46
6806.23,-22316.90,515.51
7006.23,-22316.90,219.47
7206.23,-22316.90,222.88
7406.23,-22316.90,283.78
7606.23,-22316.90,494.89
7806.23,-22316.90,296.27
8006.23,-22316.90,229.21
8206.23,-22316.90,245.22
8406.23,-22316.90,306.01
8606.23,-22316.90,374.48
8806.23,-22316.90,254.55
9006.23,-22316.90,378.19
9206.23,-22316.90,483.78
9406.23,-22316.90,832.80
9606.23,-22316.90,641.38
9806.23,-22316.90,689.24
10006.23,-22316.90,702.18
10206.23,-22316.90,696.88
10406.23,-22316.90,1059.73
10606.23,-22316.90,671.59
10806.23,-22316.90,661.48
11006.23,-22316.90,668.87
11206.23,-22316.90,829.63
11406.23,-22316.90,377.74
11606.23,-22316.90,306.36
11806.23,-22316.90,290.10
12006.23,-22316.90,251.35
12206.23,-22316.90,284.17
12406.23,-22316.90,236.08
12606.23,-22316.90,336.70
12806.23,-22316.90,355.98
13006.23,-22316.90,422.62
13206.23,-22316.90,206.80
13406.23,-22316.90,266.63
13606.23,-22316.90,233.64
13806.23,-22316.90,100.68
14006.23,-22316.90,101.24
14206.23,-22316.90,66.59
14406.23,-22316.90,42.85
14606.23,-22316.90,29.60
14806.23,-22316.90,39.94
15006.23,-22316.90,27.95
15206.23,-22316.90,31.86
15406.23,-22316.90,27.23
15606.23,-22316.90,22.89
15806.23,-22316.90,39.67
16006.23,-22316.90,28.00
16206.23,-22316.90,56.77
16406.23,-22316.90,72.45
16606.23,-22316.90,103.61
16806.23,-22316.90,59.52
17006.23,-22316.90,55.78
17206.23,-22316.90,34.35
17406.23,-22316.90,34.42
17606.23,-22316.90,48.13
17806.23,-22316.90,30.46
18006.23,-22316.90,30.63
18206.23,-22316.90,23.81
18406.23,-22316.90,46.07
18606.23,-22316.90,32.10
18806.23,-22316.90,29.28
19006.23,-22316.90,21.24
19206.23,-22316.90,18.92
19406.23,-22316.90,34.80
19606.23,-22316.90,29.62
19806.23,-22316.90,22.60
20006.23,-22316.90,30.03
20206.23,-22316.90,54.57
20406.23,-22316.90,28.19
20606.23,-22316.90,31.05
20806.23,-22316.90,23.00
21006.23,-22316.90,23.85
21206.23,-22316.90,31.43
21406.23,-22316.90,16.11
21606.23,-22316.90,14.93
21806.23,-22316.90,15.72
22006.23,-22316.90,20.96
22206.23,-22316.90,35.47
22406.23,-22316.90,20.85
22606.23,-22316.90,29.71
22806.23,-22316.90,34.76
23006.23,-22316.90,86.61
23206.23,-22316.90,64.72
23406.23,-22316.90,100.35
23606.23,-22316.90,149.36
23806.23,-22316.90,164.13
24006.23,-22316.90,258.96
24206.23,-22316.90,201.04
24406.23,-22316.90,225.06
24606.23,-22316.90,183.95
24806.23,-22316.90,211.54
25006.23,-22316.90,113.25
25206.23,-22316.90,100.60
25406.23,-22316.90,101.07
25606.23,-22316.90,112.45
25806.23,-22316.90,168.90
26006.23,-22316.90,102.47
26206.23,-22316.90,84.03
26406.23,-22316.90,78.64
26606.23,-22316.90,117.02
26806.23,-22316.90,64.03
27006.23,-22316.90,48.79
27206.23,-22316.90,45.44
27406.23,-22316.90,52.47
27606.23,-22316.90,84.41
27806.23,-22316.90,61.70
28006.23,-22316.90,36.59
28206.23,-22316.90,54.35
28406.23,-22316.90,81.88
28606.23,-22316.90,42.45
28806.23,-22316.90,41.26
29006.23,-22316.90,51.75
29206.23,-22316.90,58.07
29406.23,-22316.90,87.21
29606.23,-22316.90,54.42
29806.23,-22316.90,59.51
30006.23,-22316.90,69.44
30206.23,-22316.90,68.86
30406.23,-22316.90,43.75
30606.23,-22316.90,37.91
30806.23,-22316.90,24.54
31006.23,-22316.90,20.72
31206.23,-22316.90,31.81
31406.23,-22316.90,21.46
31606.23,-22316.90,20.51
31806.23,-22316.90,20.89
32006.23,-22316.90,37.71
32206.23,-22316.90,27.17
32406.23,-22316.90,31.57
32606.23,-22316.90,40.97
32806.23,-22316.90,48.30
33006.23,-22316.90,77.76
33206.23,-22316.90,42.73
33406.23,-22316.90,34.24
33606.23,-22316.90,27.66
33806.23,-22316.90,34.33
34006.23,-22316.90,28.18
34206.23,-22316.90,41.74
34406.23,-22316.90,53.39
34606.23,-22316.90,31.84
34806.23,-22316.90,15.09
35006.23,-22316.90,8.35
35206.23,-22316.90,6.95
35406.23,-22316.90,6.78
35606.23,-22316.90,9.45
35806.23,-22316.90,5.08
36006.23,-22316.90,5.38
36206.23,-22316.90,7.21
36406.23,-22316.90,8.20
36606.23,-22316.90,13.18
36806.23,-22316.90,10.51
37006.23,-22316.90,12.81
37206.23,-22316.90,12.64
37406.23,-22316.90,18.53
37606.23,-22316.90,8.82
37806.23,-22316.90,5.09
38006.23,-22316.90,4.59
38206.23,-22316.90,5.38
38406.23,-22316.90,7.59
38606.23,-22316.90,4.70
38806.23,-22316.90,4.64
39006.23,-22316.90,4.98
39206.23,-22316.90,8.25
39406.23,-22316.90,6.38
39606.23,-22316.90,5.01
39806.23,-22316.90,4.83
40006.23,-22316.90,4.84
40206.23,-22316.90,9.80
40406.23,-22316.90,7.98
40606.23,-22316.90,10.08
40806.23,-22316.90,12.41
-24993.77,-22516.90,9.68
-24793.77,-22516.90,28.62
-24593.77,-22516.90,0.00
-24393.77,-22516.90,0.00
-24193.77,-22516.90,13.30
-23993.77,-22516.90,7.85
-23793.77,-22516.90,54.76
-23593.77,-22516.90,0.00
-23393.77,-22516.90,43.23
-23193.77,-22516.90,102.37
-22993.77,-22516.90,78.11
-22793.77,-22516.90,0.00
-22593.77,-22516.90,0.00
-22393.77,-22516.90,0.00
-22193.77,-22516.90,0.00
-21993.77,-22516.90,11.51
-21793.77,-22516.90,4.27
-21593.77,-22516.90,22.22
-21393.77,-22516.90,0.00
-21193.77,-22516.90,0.00
-20993.77,-22516.90,0.00
-20793.77,-22516.90,0.00
-20593.77,-22516.90,0.00
-20393.77,-22516.90,0.00
-20193.77,-22516.90,0.00
-19993.77,-22516.90,13.45
-19793.77,-22516.90,12.90
-19593.77,-22516.90,0.00
-19393.77,-22516.90,0.00
-19193.77,-22516.90,0.00
-18993.77,-22516.90,9.65
-18793.77,-22516.90,11.73
-18593.77,-22516.90,0.00
-18393.77,-22516.90,0.00
-18193.77,-22516.90,0.00
-17993.77,-22516.90,17.45
-17793.77,-22516.90,0.00
-17593.77,-22516.90,0.00
-17393.77,-22516.90,0.00
-17193.77,-22516.90,0.00
-16993.77,-22516.90,0.00
-16793.77,-22516.90,0.00
-16593.77,-22516.90,0.00
-16393.77,-22516.90,0.00
-16193.77,-22516.90,0.00
-15993.77,-22516.90,0.00
-15793.77,-22516.90,0.00
-15593.77,-22516.90,0.00
-15393.77,-22516.90,0.00
-15193.77,-22516.90,0.00
-14993.77,-22516.90,0.00
-14793.77,-22516.90,0.00
-14593.77,-22516.90,0.00
-14393.77,-22516.90,0.00
-14193.77,-22516.90,0.00
-13993.77,-22516.90,0.00
-13793.77,-22516.90,0.00
-13593.77,-22516.90,0.00
-13393.77,-22516.90,0.00
-13193.77,-22516.90,0.00
-12993.77,-22516.90,0.00
-12793.77,-22516.90,20.68
-12593.77,-22516.90,6.77
-12393.77,-22516.90,5.46
-12193.77,-22516.90,10.80
-11993.77,-22516.90,0.00
-11793.77,-22516.90,0.00
-11593.77,-22516.90,0.00
-11393.77,-22516.90,0.00
-11193.77,-22516.90,0.00
-10993.77,-22516.90,0.00
-10793.77,-22516.90,0.00
-10593.77,-22516.90,0.00
-10393.77,-22516.90,0.00
-10193.77,-22516.90,0.00
-9993.77,-22516.90,0.00
-9793.77,-22516.90,0.00
-9593.77,-22516.90,0.00
-9393.77,-22516.90,6.68
-9193.77,-22516.90,3.26
-8993.77,-22516.90,6.33
-8793.77,-22516.90,12.25
-8593.77,-22516.90,0.00
-8393.77,-22516.90,0.00
-8193.77,-22516.90,0.00
-7993.77,-22516.90,0.00
-7793.77,-22516.90,0.00
-7593.77,-22516.90,7.36
-7393.77,-22516.90,0.00
-7193.77,-22516.90,0.00
-6993.77,-22516.90,0.00
-6793.77,-22516.90,0.00
-6593.77,-22516.90,36.14
-6393.77,-22516.90,75.90
-6193.77,-22516.90,61.85
-5993.77,-22516.90,27.05
-5793.77,-22516.90,0.00
-5593.77,-22516.90,0.00
-5393.77,-22516.90,25.01
-5193.77,-22516.90,25.46
-4993.77,-22516.90,27.91
-4793.77,-22516.90,19.90
-4593.77,-22516.90,0.00
-4393.77,-22516.90,8.57
-4193.77,-22516.90,3.99
-3993.77,-22516.90,0.00
-3793.77,-22516.90,0.00
-3593.77,-22516.90,0.00
-3393.77,-22516.90,0.00
-3193.77,-22516.90,0.00
-2993.77,-22516.90,3.28
-2793.77,-22516.90,6.41
-2593.77,-22516.90,0.00
-2393.77,-22516.90,0.00
-2193.77,-22516.90,0.00
-1993.77,-22516.90,0.00
-1793.77,-22516.90,0.00
-1593.77,-22516.90,0.00
-1393.77,-22516.90,0.00
-1193.77,-22516.90,0.00
-993.77,-22516.90,0.00
-793.77,-22516.90,0.00
-593.77,-22516.90,0.00
-393.77,-22516.90,0.00
-193.77,-22516.90,0.00
6.23,-22516.90,0.00
206.23,-22516.90,0.00
406.23,-22516.90,0.00
606.23,-22516.90,0.00
806.23,-22516.90,31.39
1006.23,-22516.90,37.02
1206.23,-22516.90,0.00
1406.23,-22516.90,136.82
1606.23,-22516.90,84.20
1806.23,-22516.90,93.37
2006.23,-22516.90,86.02
2206.23,-22516.90,114.62
2406.23,-22516.90,67.77
2606.23,-22516.90,42.20
2806.23,-22516.90,0.00
3006.23,-22516.90,0.00
3206.23,-22516.90,0.00
3406.23,-22516.90,0.00
3606.23,-22516.90,0.00
3806.23,-22516.90,0.00
4006.23,-22516.90,0.00
4206.23,-22516.90,0.00
4406.23,-22516.90,0.00
4606.23,-22516.90,0.00
4806.23,-22516.90,0.00
5006.23,-22516.90,0.00
5206.23,-22516.90,52.74
5406.23,-22516.90,188.39
5606.23,-22516.90,234.00
5806.23,-22516.90,312.01
6006.23,-22516.90,263.85
6206.23,-22516.90,343.02
6406.23,-22516.90,380.64
6606.23,-22516.90,326.86
6806.23,-22516.90,278.31
7006.23,-22516.90,178.73
7206.23,-22516.90,200.49
7406.23,-22516.90,201.31
7606.23,-22516.90,345.65
7806.23,-22516.90,191.80
8006.23,-22516.90,204.33
8206.23,-22516.90,228.66
8406.23,-22516.90,242.79
8606.23,-22516.90,342.05
8806.23,-22516.90,259.16
9006.23,-22516.90,295.86
9206.23,-22516.90,327.49
9406.23,-22516.90,580.50
9606.23,-22516.90,442.41
9806.23,-22516.90,456.03
10006.23,-22516.90,474.17
10206.23,-22516.90,470.10
10406.23,-22516.90,701.68
10606.23,-22516.90,440.63
10806.23,-22516.90,407.24
11006.23,-22516.90,355.55
11206.23,-22516.90,448.11
11406.23,-22516.90,200.59
11606.23,-22516.90,158.44
11806.23,-22516.90,138.19
12006.23,-22516.90,122.46
12206.23,-22516.90,164.06
12406.23,-22516.90,105.82
12606.23,-22516.90,117.87
12806.23,-22516.90,124.98
13006.23,-22516.90,224.04
13206.23,-22516.90,139.56
13406.23,-22516.90,154.08
13606.23,-22516.90,163.57
13806.23,-22516.90,79.51
14006.23,-22516.90,74.07
14206.23,-22516.90,41.41
14406.23,-22516.90,26.73
14606.23,-22516.90,15.07
14806.23,-22516.90,26.20
15006.23,-22516.90,22.56
15206.23,-22516.90,23.03
15406.23,-22516.90,19.25
15606.23,-22516.90,16.64
15806.23,-22516.90,23.61
16006.23,-22516.90,16.43
16206.23,-22516.90,27.74
16406.23,-22516.90,38.28
16606.23,-22516.90,65.69
16806.23,-22516.90,54.10
17006.23,-22516.90,47.43
17206.23,-22516.90,27.17
17406.23,-22516.90,24.87
17606.23,-22516.90,27.05
17806.23,-22516.90,18.09
18006.23,-22516.90,17.76
18206.23,-22516.90,16.70
18406.23,-22516.90,31.56
18606.23,-22516.90,23.05
18806.23,-22516.90,19.58
19006.23,-22516.90,14.15
19206.23,-22516.90,12.08
19406.23,-22516.90,20.72
19606.23,-22516.90,14.46
19806.23,-22516.90,18.53
20006.23,-22516.90,19.39
20206.23,-22516.90,31.08
20406.23,-22516.90,17.83
20606.23,-22516.90,15.97
20806.23,-22516.90,20.56
21006.23,-22516.90,26.70
21206.23,-22516.90,24.27
21406.23,-22516.90,12.25
21606.23,-22516.90,10.90
21806.23,-22516.90,10.25
22006.23,-22516.90,14.36
22206.23,-22516.90,16.66
22406.23,-22516.90,8.77
22606.23,-22516.90,10.58
22806.23,-22516.90,12.93
23006.23,-22516.90,48.04
23206.23,-22516.90,41.80
23406.23,-22516.90,56.45
23606.23,-22516.90,86.33
23806.23,-22516.90,95.79
24006.23,-22516.90,165.19
24206.23,-22516.90,108.32
24406.23,-22516.90,146.62
24606.23,-22516.90,137.75
24806.23,-22516.90,139.57
25006.23,-22516.90,68.74
25206.23,-22516.90,66.80
25406.23,-22516.90,74.67
25606.23,-22516.90,89.59
25806.23,-22516.90,151.08
26006.23,-22516.90,80.95
26206.23,-22516.90,57.45
26406.23,-22516.90,70.08
26606.23,-22516.90,85.72
26806.23,-22516.90,47.75
27006.23,-22516.90,27.11
27206.23,-22516.90,21.78
27406.23,-22516.90,29.76
27606.23,-22516.90,42.50
27806.23,-22516.90,25.30
28006.23,-22516.90,24.37
28206.23,-22516.90,28.14
28406.23,-22516.90,58.61
28606.23,-22516.90,34.70
28806.23,-22516.90,29.04
29006.23,-22516.90,29.89
29206.23,-22516.90,29.44
29406.23,-22516.90,63.23
29606.23,-22516.90,29.55
29806.23,-22516.90,33.76
30006.23,-22516.90,35.73
30206.23,-22516.90,43.59
30406.23,-22516.90,29.82
30606.23,-22516.90,21.35
30806.23,-22516.90,17.47
31006.23,-22516.90,14.53
31206.23,-22516.90,24.23
31406.23,-22516.90,18.52
31606.23,-22516.90,18.02
31806.23,-22516.90,14.90
32006.23,-22516.90,21.52
32206.23,-22516.90,14.52
32406.23,-22516.90,18.64
32606.23,-22516.90,26.05
32806.23,-22516.90,27.08
33006.23,-22516.90,31.71
33206.23,-22516.90,20.37
33406.23,-22516.90,21.06
33606.23,-22516.90,19.35
33806.23,-22516.90,23.75
34006.23,-22516.90,16.27
34206.23,-22516.90,20.24
34406.23,-22516.90,29.88
34606.23,-22516.90,6.81
34806.23,-22516.90,11.06
35006.23,-22516.90,7.03
35206.23,-22516.90,5.41
35406.23,-22516.90,5.20
35606.23,-22516.90,7.78
35806.23,-22516.90,3.58
36006.23,-22516.90,3.55
36206.23,-22516.90,4.52
36406.23,-22516.90,5.14
36606.23,-22516.90,9.27
36806.23,-22516.90,8.36
37006.23,-22516.90,10.73
37206.23,-22516.90,9.20
37406.23,-22516.90,11.82
37606.23,-22516.90,4.96
37806.23,-22516.90,3.81
38006.23,-22516.90,3.68
38206.23,-22516.90,3.53
38406.23,-22516.90,4.76
38606.23,-22516.90,2.99
38806.23,-22516.90,3.00
39006.23,-22516.90,3.22
39206.23,-22516.90,5.11
39406.23,-22516.90,3.65
39606.23,-22516.90,3.84
39806.23,-22516.90,3.92
40006.23,-22516.90,3.74
40206.23,-22516.90,6.91
40406.23,-22516.90,5.31
40606.23,-22516.90,7.08
40806.23,-22516.90,7.74
-24993.77,-22716.90,7.25
-24793.77,-22716.90,14.60
-24593.77,-22716.90,7.10
-24393.77,-22716.90,0.00
-24193.77,-22716.90,21.02
-23993.77,-22716.90,11.21
-23793.77,-22716.90,0.00
-23593.77,-22716.90,0.00
-23393.77,-22716.90,28.62
-23193.77,-22716.90,64.02
-22993.77,-22716.90,89.30
